prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L723:T2:I3295,723,T2,2026-01-24T15:23:23.000Z,3295,321,2,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Land,rent,403.9,16969.49,24110.7,,,Jalisco,Guadalajara,americana-chapultepec,paid,web,315,2114.8,24110.7,,2,false,1,1,0,0,135,1,281,2026-01-17T09:54:31.000Z,false,2,2,basic,12,18,0.0,3,good,concrete,"[""gym"", ""security_booth""]",3,97,true
L723:T2:I3292,723,T2,2026-01-25T11:34:54.000Z,3292,1171,3,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Land,rent,403.9,16969.49,24110.7,,,Jalisco,Guadalajara,americana-chapultepec,paid,whatsapp,203,554.4,17194.91,,211,false,2,2,0,0,225,2,141.5,2026-01-24T15:23:23.000Z,true,0,0,basic,1,5,0.0,3,good,polished_concrete,"[""kitchen"", ""reception"", ""loading_dock"", ""cafeteria""]",3,97,true
L723:T2:I3294,723,T2,2026-01-26T20:37:43.000Z,3294,2638,4,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Land,rent,403.9,16969.49,24110.7,,,Jalisco,Guadalajara,americana-chapultepec,paid,app,267,496.3,24110.7,,,true,3,3,0,0,217.66666666666666,3,164.66666666666666,2026-01-25T11:34:54.000Z,false,5,,basic,0,1,0.0,2,new,polished_concrete,"[""parking"", ""storage""]",3,97,true
L723:T2:I3293,723,T2,2026-01-27T10:15:24.000Z,3293,478,5,ELIGIBLE,POSITIVE,1,true,broker,small,technology,Land,rent,403.9,16969.49,24110.7,,,Jalisco,Guadalajara,americana-chapultepec,paid,app,399,391.0,20586.41,,246,true,4,4,1,0.25,230,3,164.66666666666666,2026-01-26T20:37:43.000Z,true,14,0,basic,0,2,0.0,1,new,concrete,[],3,97,true
L724:T0,724,T0,2025-07-24T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L724:T1:I3297,724,T1,2025-07-25T16:10:26.000Z,3297,733,1,ELIGIBLE,POSITIVE,1,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,app,115,125.5,262220.48,,78,false,0,0,0,,,0,,,true,5,0,none,0,1,2.6,4,good,ceramic,"[""conference_room"", ""rooftop"", ""loading_dock""]",3,0,false
L724:T2:I3302,724,T2,2025-08-02T13:09:49.000Z,3302,2128,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,phone,109,587.6,243771.24,,40,true,1,1,0,0,115,1,78,2025-07-25T16:10:26.000Z,true,0,0,full,3,2,4.5,13,fair,wood,[],3,0,false
L724:T2:I3298,724,T2,2025-08-06T15:28:46.000Z,3298,1132,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,whatsapp,207,310.5,218907.7,,11,false,2,2,1,0.5,112,2,59,2025-08-02T13:09:49.000Z,true,33,0,cctv,14,8,,6,good,concrete,"[""storage""]",3,0,false
L724:T2:I3300,724,T2,2025-08-09T10:11:00.000Z,3300,1200,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,app,122,704.5,244015.72,,,true,3,3,1,0.3333333333333333,143.66666666666666,3,43,2025-08-06T15:28:46.000Z,false,21,0,none,0,2,6.1,16,fair,carpet,[],3,0,false
L724:T2:I3301,724,T2,2025-10-01T10:12:00.000Z,3301,2267,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,web,263,865.2,211546.55,,90,false,4,4,2,0.5,138.25,3,43,2025-08-09T10:11:00.000Z,true,4,,basic,3,4,7.5,27,fair,ceramic,[],3,0,false
L724:T2:I3299,724,T2,2026-02-25T11:55:00.000Z,3299,2010,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,whatsapp,214,177.0,229339.29,,87,false,5,5,2,0.4,163.2,4,54.75,2025-10-01T10:12:00.000Z,true,0,0,cctv,16,5,3.8,5,needs_renovation,carpet,"[""meeting_rooms"", ""rooftop"", ""cafeteria"", ""storage""]",3,0,false
L724:T2:I3296,724,T2,2026-05-04T19:30:00.000Z,3296,2849,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,web,284,613.5,257206.77,,179,true,6,6,2,0.3333333333333333,171.66666666666666,5,61.2,2026-02-25T11:55:00.000Z,true,0,0,none,0,1,,7,good,ceramic,"[""rooftop"", ""reception"", ""loading_dock""]",3,0,false
L724:T2:I3303,724,T2,2026-06-08T12:37:00.000Z,3303,2296,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,enterprise,technology,Retail,rent,819.0,,262220.48,,,Yucatán,Mérida,paseo-montejo,paid,email,164,670.2,262220.48,,1,true,7,7,3,0.42857142857142855,187.71428571428572,6,80.83333333333333,2026-05-04T19:30:00.000Z,true,13,0,full,0,1,4.1,32,good,ceramic,"[""gym"", ""conference_room"", ""cafeteria"", ""kitchen""]",3,0,false
L725:T0,725,T0,2025-10-12T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L725:T1:I3309,725,T1,2025-10-13T07:32:44.000Z,3309,368,1,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,whatsapp,126,558.4,,3019452.81,,true,0,0,0,,,0,,,true,5,0,basic,1,5,0.0,2,good,ceramic,[],3,0,false
L725:T2:I3306,725,T2,2025-10-17T15:47:19.000Z,3306,2831,2,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,whatsapp,181,2129.0,,2448069.71,,false,1,1,1,1,126,0,,2025-10-13T07:32:44.000Z,false,0,,cctv,4,16,7.4,142,good,wood,"[""loading_dock"", ""security_booth""]",3,0,false
L725:T2:I3304,725,T2,2025-10-19T14:53:53.000Z,3304,877,3,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,whatsapp,70,12765.8,,3260534.65,,false,2,2,1,0.5,153.5,0,,2025-10-17T15:47:19.000Z,true,9,0,basic,2,86,,2,good,ceramic,[],3,0,false
L725:T2:I3308,725,T2,2025-10-23T16:00:41.000Z,3308,1824,4,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,app,163,1900.5,,2873298.32,322,false,3,3,1,0.3333333333333333,125.66666666666667,0,,2025-10-19T14:53:53.000Z,false,0,4,none,16,19,0.0,2,new,concrete,"[""lounge"", ""storage"", ""gym""]",3,0,false
L725:T2:I3305,725,T2,2025-12-02T19:15:00.000Z,3305,2649,5,ELIGIBLE,POSITIVE,1,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,app,172,358.5,,3064977.3,,false,4,4,1,0.25,135,1,322,2025-10-23T16:00:41.000Z,false,9,0,cctv,3,3,3.9,11,good,concrete,"[""lounge"", ""rooftop""]",3,0,false
L725:T2:I3307,725,T2,2026-02-02T14:56:00.000Z,3307,808,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,other,Land,sale,350.5,,,2337239.76,3361265.15,Puebla,Puebla,angelopolis-lomas,social,web,163,666.6,,2855445.04,,false,5,5,1,0.2,142.4,1,322,2025-12-02T19:15:00.000Z,true,13,2,full,0,4,0.0,2,new,ceramic,"[""security_booth"", ""reception""]",3,0,false
L726:T0,726,T0,2025-08-12T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Industrial,sale,871.7,,,19377362.55,26227506.63,Querétaro,Querétaro,centro-queretaro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L726:T1:I3310,726,T1,2025-08-13T07:27:16.000Z,3310,227,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Industrial,sale,871.7,,,19377362.55,26227506.63,Querétaro,Querétaro,centro-queretaro,organic,app,294,5045.2,,25983159.04,,false,0,0,0,,,0,,,true,14,4,cctv,9,37,0.0,4,good,concrete,"[""cafeteria"", ""gym"", ""reception""]",0,0,false
L726:T2:I3313,726,T2,2025-08-15T11:18:07.000Z,3313,2351,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Industrial,sale,871.7,,,19377362.55,26227506.63,Querétaro,Querétaro,centro-queretaro,organic,app,297,885.3,,21501653.69,44,true,1,1,0,0,294,0,,2025-08-13T07:27:16.000Z,true,11,4,full,0,6,9.8,42,good,polished_concrete,"[""storage"", ""cafeteria"", ""gym""]",0,0,false
L726:T2:I3312,726,T2,2025-08-19T07:08:08.000Z,3312,1589,3,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Industrial,sale,871.7,,,19377362.55,26227506.63,Querétaro,Querétaro,centro-queretaro,organic,whatsapp,139,2561.1,,19919243.01,,false,2,2,1,0.5,295.5,1,44,2025-08-15T11:18:07.000Z,true,20,0,cctv,30,28,10.0,172,fair,carpet,"[""storage"", ""meeting_rooms""]",0,0,false
L726:T2:I3311,726,T2,2025-09-21T11:32:00.000Z,3311,1941,4,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Industrial,sale,871.7,,,19377362.55,26227506.63,Querétaro,Querétaro,centro-queretaro,organic,app,193,600.3,,23137150.4,,false,3,3,1,0.3333333333333333,243.33333333333334,1,44,2025-08-19T07:08:08.000Z,true,1,0,basic,0,2,7.5,12,good,concrete,[],0,0,false
L727:T0,727,T0,2025-09-01T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Office,rent,124.6,38704.47,57464.42,,,Jalisco,Zapopan,andares-puerta-hierro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,3,false
L727:T1:I3315,727,T1,2025-09-03T08:37:38.000Z,3315,1853,1,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Office,rent,124.6,38704.47,57464.42,,,Jalisco,Zapopan,andares-puerta-hierro,organic,whatsapp,131,128.8,57464.42,,65,true,0,0,0,,,0,,,true,1,14,basic,0,1,2.9,24,good,polished_concrete,[],1,3,false
L727:T2:I3316,727,T2,2025-09-05T10:47:58.000Z,3316,950,2,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Office,rent,124.6,38704.47,57464.42,,,Jalisco,Zapopan,andares-puerta-hierro,organic,app,399,119.0,57399.29,,,false,1,1,1,1,131,1,65,2025-09-03T08:37:38.000Z,true,0,0,basic,0,1,4.7,5,fair,concrete,"[""security_booth""]",1,3,false
L727:T2:I3314,727,T2,2026-04-11T11:49:00.000Z,3314,2859,3,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Office,rent,124.6,38704.47,57464.42,,,Jalisco,Zapopan,andares-puerta-hierro,organic,web,149,147.4,42534.77,,61,false,2,2,1,0.5,265,1,65,2025-09-05T10:47:58.000Z,true,3,,basic,24,10,4.3,8,good,concrete,"[""storage""]",1,3,false
L727:T2:I3317,727,T2,2026-06-11T19:34:00.000Z,3317,2442,4,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Office,rent,124.6,38704.47,57464.42,,,Jalisco,Zapopan,andares-puerta-hierro,organic,whatsapp,171,115.6,48157.08,,215,false,3,3,1,0.3333333333333333,226.33333333333334,2,63,2026-04-11T11:49:00.000Z,true,1,0,cctv,3,1,4.2,0,fair,wood,"[""storage"", ""loading_dock"", ""cafeteria"", ""gym""]",1,3,false
L728:T0,728,T0,2025-09-05T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,rent,397.2,103796.84,149599.96,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,8,false
L728:T1:I3318,728,T1,2025-09-08T16:44:57.000Z,3318,700,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,rent,397.2,103796.84,149599.96,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,web,137,481.3,149599.96,,,false,0,0,0,,,0,,,true,11,0,basic,0,2,3.0,7,fair,concrete,[],0,8,false
L728:T2:I3319,728,T2,2026-01-21T09:22:00.000Z,3319,767,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,rent,397.2,103796.84,149599.96,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,app,127,394.4,127165.9,,68,true,1,1,0,0,137,0,,2025-09-08T16:44:57.000Z,true,38,0,basic,0,1,4.4,8,good,concrete,"[""reception"", ""conference_room"", ""storage""]",0,8,false
L729:T0,729,T0,2026-01-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Land,both,570.7,20010.06,24045.03,3601810.46,3998988.97,Jalisco,Guadalajara,americana-chapultepec,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,4,4,false
L729:T1:I3320,729,T1,2026-01-19T11:00:40.000Z,3320,2805,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Land,both,570.7,20010.06,24045.03,3601810.46,3998988.97,Jalisco,Guadalajara,americana-chapultepec,social,web,232,1357.8,24045.03,3998988.97,264,false,0,0,0,,,0,,,true,0,0,basic,3,11,,1,fair,concrete,"[""cafeteria"", ""conference_room""]",4,4,false
L729:T2:I3322,729,T2,2026-02-27T09:27:00.000Z,3322,2896,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Land,both,570.7,20010.06,24045.03,3601810.46,3998988.97,Jalisco,Guadalajara,americana-chapultepec,social,whatsapp,134,20721.8,17230.32,3998988.97,52,false,1,1,0,0,232,1,264,2026-01-19T11:00:40.000Z,true,2,4,cctv,7,143,0.0,0,good,wood,"[""storage"", ""meeting_rooms""]",4,4,false
L729:T2:I3321,729,T2,2026-05-16T09:18:00.000Z,3321,1021,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Land,both,570.7,20010.06,24045.03,3601810.46,3998988.97,Jalisco,Guadalajara,americana-chapultepec,social,email,145,3439.4,24045.03,2857307.25,,false,2,2,0,0,183,2,158,2026-02-27T09:27:00.000Z,false,0,0,cctv,3,23,0.0,2,fair,polished_concrete,"[""meeting_rooms"", ""cafeteria"", ""storage""]",4,4,false
L730:T0,730,T0,2026-03-02T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,healthcare,Land,rent,323.3,14149.22,19685.2,,,Jalisco,Zapopan,andares-puerta-hierro,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,15,6,false
L730:T1:I3323,730,T1,2026-03-08T20:14:30.000Z,3323,23,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,healthcare,Land,rent,323.3,14149.22,19685.2,,,Jalisco,Zapopan,andares-puerta-hierro,social,email,194,288.4,15588.98,,72,false,0,0,0,,,0,,,true,0,,full,0,0,4.1,15,fair,concrete,[],15,6,false
L731:T0,731,T0,2026-05-04T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Office,sale,502.8,,,26143187.48,33044862.21,Querétaro,Querétaro,centro-queretaro,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L731:T1:I3325,731,T1,2026-05-05T14:37:39.000Z,3325,113,1,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Office,sale,502.8,,,26143187.48,33044862.21,Querétaro,Querétaro,centro-queretaro,referral,app,165,323.0,,30774727.17,359,false,0,0,0,,,0,,,true,12,,none,0,2,3.7,3,good,wood,"[""rooftop"", ""kitchen""]",3,0,false
L731:T2:I3324,731,T2,2026-05-11T18:50:15.000Z,3324,34,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,manufacturing,Office,sale,502.8,,,26143187.48,33044862.21,Querétaro,Querétaro,centro-queretaro,referral,whatsapp,206,521.0,,32900604.38,31,false,1,1,0,0,165,1,359,2026-05-05T14:37:39.000Z,true,38,0,basic,0,0,2.5,20,fair,wood,"[""cafeteria"", ""lounge"", ""reception""]",3,0,false
L731:T2:I3326,731,T2,2026-05-16T16:22:30.000Z,3326,2942,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,manufacturing,Office,sale,502.8,,,26143187.48,33044862.21,Querétaro,Querétaro,centro-queretaro,referral,app,365,274.5,,33044862.21,,false,2,2,0,0,185.5,2,195,2026-05-11T18:50:15.000Z,true,5,,basic,1,3,2.5,5,good,concrete,"[""reception""]",3,0,false
L732:T0,732,T0,2026-04-10T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,33,75,true
L732:T1:I3331,732,T1,2026-04-11T09:34:44.000Z,3331,2820,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,web,117,293.5,794554.71,,71,false,0,0,0,,,0,,,true,0,0,basic,0,2,3.0,5,new,ceramic,"[""loading_dock"", ""lounge"", ""conference_room"", ""meeting_rooms""]",33,75,true
L732:T2:I3332,732,T2,2026-04-13T07:49:44.000Z,3332,2586,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,whatsapp,743,531.1,678112.84,,19,false,1,1,0,0,117,1,71,2026-04-11T09:34:44.000Z,true,0,0,basic,0,1,3.1,16,good,concrete,"[""storage""]",33,75,true
L732:T2:I3329,732,T2,2026-04-15T19:38:59.000Z,3329,2877,3,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,whatsapp,88,1432.8,752876.75,,206,false,2,2,0,0,430,2,45,2026-04-13T07:49:44.000Z,true,0,0,cctv,0,13,8.4,96,good,concrete,[],33,75,true
L732:T2:I3327,732,T2,2026-04-16T19:39:13.000Z,3327,1143,4,ELIGIBLE,POSITIVE,1,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,app,268,1363.8,599824.77,,,false,3,3,0,0,316,3,98.66666666666667,2026-04-15T19:38:59.000Z,true,23,0,full,0,10,,3,good,ceramic,"[""meeting_rooms"", ""storage"", ""reception""]",33,75,true
L732:T2:I3330,732,T2,2026-04-16T19:55:55.000Z,3330,1653,5,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,whatsapp,169,533.1,630761.26,,61,false,4,4,0,0,304,3,98.66666666666667,2026-04-16T19:39:13.000Z,true,0,20,cctv,0,0,2.7,7,good,concrete,[],33,75,true
L732:T2:I3328,732,T2,2026-04-18T19:35:18.000Z,3328,2449,6,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,enterprise,technology,Office,rent,496.8,131005.51,797756.23,,,Nuevo León,Monterrey,macroplaza,social,web,202,572.1,697090.43,,34,false,5,5,0,0,277,4,89.25,2026-04-16T19:55:55.000Z,true,1,0,basic,2,6,2.5,97,new,concrete,"[""kitchen"", ""meeting_rooms""]",33,75,true
